,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,title
10001,0.911,0.656,8,-11.725,0,0.0965,0.00814,0.000327,0.114,0.918,124.957,audio_features,6QNOYe6I5Dt7oHtcIkmYZ5,spotify:track:6QNOYe6I5Dt7oHtcIkmYZ5,https://api.spotify.com/v1/tracks/6QNOYe6I5Dt7oHtcIkmYZ5,https://api.spotify.com/v1/audio-analysis/6QNOYe6I5Dt7oHtcIkmYZ5,175000,4,basshouse,Love You Like That
10002,0.858,0.682,9,-3.502,0,0.0623,0.0124,0.00895,0.137,0.574,127.988,audio_features,3jRf1CgbwS6KK8loU2P7sg,spotify:track:3jRf1CgbwS6KK8loU2P7sg,https://api.spotify.com/v1/tracks/3jRf1CgbwS6KK8loU2P7sg,https://api.spotify.com/v1/audio-analysis/3jRf1CgbwS6KK8loU2P7sg,198750,4,basshouse,Bust It
10003,0.718,0.948,1,-3.675,1,0.1,0.00812,0.863,0.0721,0.617,126.019,audio_features,7IYlgueuDiM18U0q86Q4Lt,spotify:track:7IYlgueuDiM18U0q86Q4Lt,https://api.spotify.com/v1/tracks/7IYlgueuDiM18U0q86Q4Lt,https://api.spotify.com/v1/audio-analysis/7IYlgueuDiM18U0q86Q4Lt,211775,4,basshouse,Money Money - Extended Mix
10004,0.768,0.868,6,-5.245,1,0.0507,0.029,0.042,0.0809,0.286,124.065,audio_features,0MmCny6gGuYPM4wT1rqoz3,spotify:track:0MmCny6gGuYPM4wT1rqoz3,https://api.spotify.com/v1/tracks/0MmCny6gGuYPM4wT1rqoz3,https://api.spotify.com/v1/audio-analysis/0MmCny6gGuYPM4wT1rqoz3,215091,4,basshouse,Something's about to go down
10005,0.831,0.626,10,-8.395,0,0.0599,0.00094,0.838,0.0595,0.805,124.976,audio_features,1sezR7BBV2fgGw78jperAY,spotify:track:1sezR7BBV2fgGw78jperAY,https://api.spotify.com/v1/tracks/1sezR7BBV2fgGw78jperAY,https://api.spotify.com/v1/audio-analysis/1sezR7BBV2fgGw78jperAY,200609,4,basshouse,Fuck That
10006,0.768,0.996,4,-2.622,1,0.0863,0.144,0.259,0.366,0.581,128.07,audio_features,1mXZWZ7PGgUnZSRQeCVqYE,spotify:track:1mXZWZ7PGgUnZSRQeCVqYE,https://api.spotify.com/v1/tracks/1mXZWZ7PGgUnZSRQeCVqYE,https://api.spotify.com/v1/audio-analysis/1mXZWZ7PGgUnZSRQeCVqYE,187686,4,basshouse,Move you Break - Radio Edit
10007,0.767,0.943,0,-3.643,1,0.0595,0.0277,0.87,0.127,0.706,125.026,audio_features,3qdJ0t9CO3WRxzKcoJhSBY,spotify:track:3qdJ0t9CO3WRxzKcoJhSBY,https://api.spotify.com/v1/tracks/3qdJ0t9CO3WRxzKcoJhSBY,https://api.spotify.com/v1/audio-analysis/3qdJ0t9CO3WRxzKcoJhSBY,219840,4,basshouse,ALL DAY / ALL NIGHT - Radio Edit
10008,0.943,0.908,1,-8.202,1,0.0649,0.00131,0.185,0.0582,0.441,125.025,audio_features,3bfsJaIWCK92G3U3b1wv8b,spotify:track:3bfsJaIWCK92G3U3b1wv8b,https://api.spotify.com/v1/tracks/3bfsJaIWCK92G3U3b1wv8b,https://api.spotify.com/v1/audio-analysis/3bfsJaIWCK92G3U3b1wv8b,222720,4,basshouse,Obvious - Radio Edit
10009,0.862,0.902,0,-6.833,1,0.0698,0.0016,0.00107,0.0319,0.692,125.986,audio_features,1VUIiTRtcGwADarxWyyA1a,spotify:track:1VUIiTRtcGwADarxWyyA1a,https://api.spotify.com/v1/tracks/1VUIiTRtcGwADarxWyyA1a,https://api.spotify.com/v1/audio-analysis/1VUIiTRtcGwADarxWyyA1a,162103,4,basshouse,Remember
10010,0.793,0.852,11,-3.61,0,0.0472,0.000932,0.803,0.0414,0.528,126.025,audio_features,31pNTTV1SgEl7FeUZ8XpG4,spotify:track:31pNTTV1SgEl7FeUZ8XpG4,https://api.spotify.com/v1/tracks/31pNTTV1SgEl7FeUZ8XpG4,https://api.spotify.com/v1/audio-analysis/31pNTTV1SgEl7FeUZ8XpG4,236190,4,basshouse,Wandem
10011,0.713,0.943,2,-3.079,1,0.115,0.0128,0.444,0.117,0.16,126.033,audio_features,0RkUzT6LCYMDu8SdUyElKE,spotify:track:0RkUzT6LCYMDu8SdUyElKE,https://api.spotify.com/v1/tracks/0RkUzT6LCYMDu8SdUyElKE,https://api.spotify.com/v1/audio-analysis/0RkUzT6LCYMDu8SdUyElKE,218219,4,basshouse,Tell Me You'll Stay
10012,0.778,0.971,1,-6.903,0,0.0661,0.0189,0.582,0.0229,0.371,126.999,audio_features,4MzvjRtDgZsuusiQ05AtaX,spotify:track:4MzvjRtDgZsuusiQ05AtaX,https://api.spotify.com/v1/tracks/4MzvjRtDgZsuusiQ05AtaX,https://api.spotify.com/v1/audio-analysis/4MzvjRtDgZsuusiQ05AtaX,176263,4,basshouse,Back To Summer - Joshwa Remix
10013,0.842,0.721,0,-8.706,1,0.0714,0.0642,0.019,0.0932,0.476,126.081,audio_features,1P2kJgt48gQ7p6Dpg8YniQ,spotify:track:1P2kJgt48gQ7p6Dpg8YniQ,https://api.spotify.com/v1/tracks/1P2kJgt48gQ7p6Dpg8YniQ,https://api.spotify.com/v1/audio-analysis/1P2kJgt48gQ7p6Dpg8YniQ,122981,4,basshouse,Bugs
10014,0.76,0.888,2,-3.392,1,0.0545,0.00322,0.19,0.293,0.397,124.051,audio_features,4MJ9COwzpb9BWDE560qLAT,spotify:track:4MJ9COwzpb9BWDE560qLAT,https://api.spotify.com/v1/tracks/4MJ9COwzpb9BWDE560qLAT,https://api.spotify.com/v1/audio-analysis/4MJ9COwzpb9BWDE560qLAT,212903,4,basshouse,Waiting For
10015,0.737,0.935,0,-5.644,1,0.0723,0.0243,0.172,0.359,0.625,125.024,audio_features,6PDlMfbFLuchoJsk3rveoV,spotify:track:6PDlMfbFLuchoJsk3rveoV,https://api.spotify.com/v1/tracks/6PDlMfbFLuchoJsk3rveoV,https://api.spotify.com/v1/audio-analysis/6PDlMfbFLuchoJsk3rveoV,195122,4,basshouse,Freaking Out
10016,0.824,0.881,6,-5.272,1,0.115,0.00443,0.55,0.11,0.345,125.982,audio_features,15DqoEMNwhG4u7gE6pM39Z,spotify:track:15DqoEMNwhG4u7gE6pM39Z,https://api.spotify.com/v1/tracks/15DqoEMNwhG4u7gE6pM39Z,https://api.spotify.com/v1/audio-analysis/15DqoEMNwhG4u7gE6pM39Z,158713,4,basshouse,Watch Out
10017,0.669,0.949,0,-6.485,1,0.067,0.000514,0.27,0.943,0.63,124.913,audio_features,7a88qPRv7wWeaVwDEXOYuM,spotify:track:7a88qPRv7wWeaVwDEXOYuM,https://api.spotify.com/v1/tracks/7a88qPRv7wWeaVwDEXOYuM,https://api.spotify.com/v1/audio-analysis/7a88qPRv7wWeaVwDEXOYuM,172800,4,basshouse,Move - Radio Edit
10018,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,audio_features,20on25jryn53hWghthWWW3,spotify:track:20on25jryn53hWghthWWW3,https://api.spotify.com/v1/tracks/20on25jryn53hWghthWWW3,https://api.spotify.com/v1/audio-analysis/20on25jryn53hWghthWWW3,157890,4,basshouse,Do It To It
10019,0.822,0.84,11,-4.89,0,0.156,0.0113,0.0548,0.202,0.557,126.007,audio_features,0rIB4inCYvbQRByLEkhdPx,spotify:track:0rIB4inCYvbQRByLEkhdPx,https://api.spotify.com/v1/tracks/0rIB4inCYvbQRByLEkhdPx,https://api.spotify.com/v1/audio-analysis/0rIB4inCYvbQRByLEkhdPx,146667,4,basshouse,Let It Drop - Radio Edit
10020,0.808,0.994,1,-6.326,1,0.071,0.00153,0.874,0.0686,0.719,127.004,audio_features,2cegJfpyiaWXclqj5HRsZG,spotify:track:2cegJfpyiaWXclqj5HRsZG,https://api.spotify.com/v1/tracks/2cegJfpyiaWXclqj5HRsZG,https://api.spotify.com/v1/audio-analysis/2cegJfpyiaWXclqj5HRsZG,197978,4,basshouse,Just Feels Tight
10021,0.74,0.604,6,-9.547,0,0.0392,0.0234,0.878,0.0856,0.538,123.976,audio_features,3NxhPR4jEKuWNAABL2A2cx,spotify:track:3NxhPR4jEKuWNAABL2A2cx,https://api.spotify.com/v1/tracks/3NxhPR4jEKuWNAABL2A2cx,https://api.spotify.com/v1/audio-analysis/3NxhPR4jEKuWNAABL2A2cx,178062,4,basshouse,I Don't Wanna Talk - Radio Edit
10022,0.765,0.911,7,-5.896,1,0.0577,0.0034,0.0217,0.0876,0.552,125.029,audio_features,5gx7iehGnlJZbogyzw7RI6,spotify:track:5gx7iehGnlJZbogyzw7RI6,https://api.spotify.com/v1/tracks/5gx7iehGnlJZbogyzw7RI6,https://api.spotify.com/v1/audio-analysis/5gx7iehGnlJZbogyzw7RI6,205440,4,basshouse,Si Tu Sabe
10023,0.859,0.79,6,-7.329,1,0.0672,0.0111,0.803,0.0751,0.777,124.993,audio_features,2GghS6kMPjDjwILF3RkbFw,spotify:track:2GghS6kMPjDjwILF3RkbFw,https://api.spotify.com/v1/tracks/2GghS6kMPjDjwILF3RkbFw,https://api.spotify.com/v1/audio-analysis/2GghS6kMPjDjwILF3RkbFw,207250,4,basshouse,In My Head
10024,0.828,0.919,5,-4.583,1,0.0822,0.0411,0.627,0.101,0.898,125.021,audio_features,1auzfMmaBhkibMtzYvrarD,spotify:track:1auzfMmaBhkibMtzYvrarD,https://api.spotify.com/v1/tracks/1auzfMmaBhkibMtzYvrarD,https://api.spotify.com/v1/audio-analysis/1auzfMmaBhkibMtzYvrarD,186475,4,basshouse,Don't You - Radio Edit
10025,0.865,0.915,2,-5.877,1,0.1,0.0128,0.866,0.125,0.335,124.002,audio_features,3JWDxlJ5EsECEfcqe9tvA5,spotify:track:3JWDxlJ5EsECEfcqe9tvA5,https://api.spotify.com/v1/tracks/3JWDxlJ5EsECEfcqe9tvA5,https://api.spotify.com/v1/audio-analysis/3JWDxlJ5EsECEfcqe9tvA5,199839,4,basshouse,I Got The Beat
10026,0.78,0.952,10,-4.962,1,0.0638,0.0242,3.83e-05,0.125,0.559,123.964,audio_features,3AKxvHbcXE6h7Ieumoz6eu,spotify:track:3AKxvHbcXE6h7Ieumoz6eu,https://api.spotify.com/v1/tracks/3AKxvHbcXE6h7Ieumoz6eu,https://api.spotify.com/v1/audio-analysis/3AKxvHbcXE6h7Ieumoz6eu,160727,4,basshouse,Tag Your Sponsor
10027,0.8,0.902,1,-3.823,0,0.0916,0.01,0.918,0.0737,0.827,129.039,audio_features,0qSF3ZOzrzyyDMzsVI0bk9,spotify:track:0qSF3ZOzrzyyDMzsVI0bk9,https://api.spotify.com/v1/tracks/0qSF3ZOzrzyyDMzsVI0bk9,https://api.spotify.com/v1/audio-analysis/0qSF3ZOzrzyyDMzsVI0bk9,279070,4,basshouse,Horoscopes and Marijuana
10028,0.813,0.937,2,-4.352,1,0.171,0.157,0.47,0.336,0.151,124.017,audio_features,4B3r8BtYpB14cv5YKdeyEy,spotify:track:4B3r8BtYpB14cv5YKdeyEy,https://api.spotify.com/v1/tracks/4B3r8BtYpB14cv5YKdeyEy,https://api.spotify.com/v1/audio-analysis/4B3r8BtYpB14cv5YKdeyEy,196452,4,basshouse,If You Really Love Me (How Will I Know) - Marten Hørger Remix
10029,0.724,0.616,10,-5.028,0,0.0493,8.85e-05,0.861,0.108,0.503,128.02,audio_features,70BVqXGk3ipo7TOiyrnzud,spotify:track:70BVqXGk3ipo7TOiyrnzud,https://api.spotify.com/v1/tracks/70BVqXGk3ipo7TOiyrnzud,https://api.spotify.com/v1/audio-analysis/70BVqXGk3ipo7TOiyrnzud,210000,4,basshouse,Pattak
10030,0.759,0.761,7,-6.246,1,0.0565,0.00256,0.517,0.161,0.353,126.005,audio_features,0hNaGFLXdiTlov1sg03eI7,spotify:track:0hNaGFLXdiTlov1sg03eI7,https://api.spotify.com/v1/tracks/0hNaGFLXdiTlov1sg03eI7,https://api.spotify.com/v1/audio-analysis/0hNaGFLXdiTlov1sg03eI7,161429,4,basshouse,Hot Flash
10031,0.756,0.748,11,-6.714,0,0.0511,0.000953,0.395,0.0749,0.678,126.076,audio_features,3HybwTm4C1n07gqg85f8qt,spotify:track:3HybwTm4C1n07gqg85f8qt,https://api.spotify.com/v1/tracks/3HybwTm4C1n07gqg85f8qt,https://api.spotify.com/v1/audio-analysis/3HybwTm4C1n07gqg85f8qt,160000,4,basshouse,Get This Party Started
10032,0.76,0.917,11,-6.935,0,0.0777,0.00157,0.523,0.065,0.291,125.997,audio_features,408XFqm0ZE9RG4nMt83Jt0,spotify:track:408XFqm0ZE9RG4nMt83Jt0,https://api.spotify.com/v1/tracks/408XFqm0ZE9RG4nMt83Jt0,https://api.spotify.com/v1/audio-analysis/408XFqm0ZE9RG4nMt83Jt0,323810,4,basshouse,Eardrum
10033,0.792,0.952,7,-6.836,1,0.0589,0.0323,0.39,0.653,0.787,126.995,audio_features,2nrS7SfM7zZqZi3e9YSeiK,spotify:track:2nrS7SfM7zZqZi3e9YSeiK,https://api.spotify.com/v1/tracks/2nrS7SfM7zZqZi3e9YSeiK,https://api.spotify.com/v1/audio-analysis/2nrS7SfM7zZqZi3e9YSeiK,205975,4,basshouse,Take Me Back
10034,0.795,0.698,6,-4.666,0,0.0512,0.144,0.000641,0.1,0.243,124.013,audio_features,5izPRm1uzeRQs7YRpw4IKw,spotify:track:5izPRm1uzeRQs7YRpw4IKw,https://api.spotify.com/v1/tracks/5izPRm1uzeRQs7YRpw4IKw,https://api.spotify.com/v1/audio-analysis/5izPRm1uzeRQs7YRpw4IKw,204446,4,basshouse,Hyperspace (feat. Teza Sumendra)
10035,0.757,0.683,9,-5.624,1,0.183,0.00103,0.00653,0.455,0.585,127.962,audio_features,67kJ3o6PrkB9CetDTXQ1wR,spotify:track:67kJ3o6PrkB9CetDTXQ1wR,https://api.spotify.com/v1/tracks/67kJ3o6PrkB9CetDTXQ1wR,https://api.spotify.com/v1/audio-analysis/67kJ3o6PrkB9CetDTXQ1wR,176250,4,basshouse,Ring The Alarm - Habstrakt Remix
10036,0.794,0.726,2,-5.997,0,0.0453,0.00486,0.296,0.0674,0.615,124.991,audio_features,1u8G4af86vqWb8Ickmh2YW,spotify:track:1u8G4af86vqWb8Ickmh2YW,https://api.spotify.com/v1/tracks/1u8G4af86vqWb8Ickmh2YW,https://api.spotify.com/v1/audio-analysis/1u8G4af86vqWb8Ickmh2YW,278400,4,basshouse,EENIE WEENIE
10037,0.839,0.972,1,-5.803,0,0.0696,0.00669,0.794,0.0728,0.62,124.986,audio_features,7BSIajSfHDWy1awrfHDQDD,spotify:track:7BSIajSfHDWy1awrfHDQDD,https://api.spotify.com/v1/tracks/7BSIajSfHDWy1awrfHDQDD,https://api.spotify.com/v1/audio-analysis/7BSIajSfHDWy1awrfHDQDD,207890,4,basshouse,AH OH DE
10038,0.788,0.981,1,-4.094,1,0.233,0.0168,0.878,0.0469,0.496,124.985,audio_features,0J9nslRvJviJWIH3KXJ6RW,spotify:track:0J9nslRvJviJWIH3KXJ6RW,https://api.spotify.com/v1/tracks/0J9nslRvJviJWIH3KXJ6RW,https://api.spotify.com/v1/audio-analysis/0J9nslRvJviJWIH3KXJ6RW,230400,4,basshouse,Run That - Extended Mix
10039,0.807,0.95,7,-6.765,1,0.082,0.0254,0.49,0.335,0.779,124.981,audio_features,3ix6Vo6svUCNbKCqqRLMSE,spotify:track:3ix6Vo6svUCNbKCqqRLMSE,https://api.spotify.com/v1/tracks/3ix6Vo6svUCNbKCqqRLMSE,https://api.spotify.com/v1/audio-analysis/3ix6Vo6svUCNbKCqqRLMSE,222720,4,basshouse,Gas Pedal
10040,0.81,0.714,9,-8.397,1,0.0914,0.0361,0.896,0.108,0.667,125.987,audio_features,12673eLYZwZCKUUz3JFHiO,spotify:track:12673eLYZwZCKUUz3JFHiO,https://api.spotify.com/v1/tracks/12673eLYZwZCKUUz3JFHiO,https://api.spotify.com/v1/audio-analysis/12673eLYZwZCKUUz3JFHiO,371429,4,basshouse,Gettin' Money - Original Mix
10041,0.842,0.822,10,-4.233,1,0.0666,0.00156,0.805,0.147,0.286,126.02,audio_features,4ud84QgfsyCEEkTDoM4Jlx,spotify:track:4ud84QgfsyCEEkTDoM4Jlx,https://api.spotify.com/v1/tracks/4ud84QgfsyCEEkTDoM4Jlx,https://api.spotify.com/v1/audio-analysis/4ud84QgfsyCEEkTDoM4Jlx,158095,4,basshouse,Lies
10042,0.814,0.624,5,-4.907,1,0.0782,0.00591,0.541,0.0514,0.52,126.023,audio_features,4XnTONuPF1YH0XmTwjeJDQ,spotify:track:4XnTONuPF1YH0XmTwjeJDQ,https://api.spotify.com/v1/tracks/4XnTONuPF1YH0XmTwjeJDQ,https://api.spotify.com/v1/audio-analysis/4XnTONuPF1YH0XmTwjeJDQ,201801,4,basshouse,Inside
10043,0.788,0.946,10,-4.948,0,0.0711,0.0379,0.763,0.163,0.564,125.987,audio_features,0SNTdZgKmYlEUd0v8xOKkk,spotify:track:0SNTdZgKmYlEUd0v8xOKkk,https://api.spotify.com/v1/tracks/0SNTdZgKmYlEUd0v8xOKkk,https://api.spotify.com/v1/audio-analysis/0SNTdZgKmYlEUd0v8xOKkk,205714,4,basshouse,Oui
10044,0.834,0.894,1,-6.85,0,0.0658,0.015,0.222,0.213,0.764,127.004,audio_features,66kopXfjVDv1mOfipmJtyH,spotify:track:66kopXfjVDv1mOfipmJtyH,https://api.spotify.com/v1/tracks/66kopXfjVDv1mOfipmJtyH,https://api.spotify.com/v1/audio-analysis/66kopXfjVDv1mOfipmJtyH,155413,4,basshouse,Guap (Too Much)
10045,0.874,0.95,8,-4.163,0,0.104,0.0925,0.866,0.205,0.621,128.019,audio_features,5v8Gce3zzKorqTnldjxB7G,spotify:track:5v8Gce3zzKorqTnldjxB7G,https://api.spotify.com/v1/tracks/5v8Gce3zzKorqTnldjxB7G,https://api.spotify.com/v1/audio-analysis/5v8Gce3zzKorqTnldjxB7G,187500,4,basshouse,Don't Call
10046,0.806,0.793,9,-5.279,1,0.0683,0.00583,0.87,0.0487,0.397,124.014,audio_features,49KejLO1CYE402UKP3cv07,spotify:track:49KejLO1CYE402UKP3cv07,https://api.spotify.com/v1/tracks/49KejLO1CYE402UKP3cv07,https://api.spotify.com/v1/audio-analysis/49KejLO1CYE402UKP3cv07,189677,4,basshouse,Ghost Time
10047,0.658,0.93,7,-3.547,0,0.111,0.000651,0.657,0.0829,0.0817,125.993,audio_features,2kdAK1CqgBxTqIlEGBsQdj,spotify:track:2kdAK1CqgBxTqIlEGBsQdj,https://api.spotify.com/v1/tracks/2kdAK1CqgBxTqIlEGBsQdj,https://api.spotify.com/v1/audio-analysis/2kdAK1CqgBxTqIlEGBsQdj,152381,4,basshouse,Love We Had
10048,0.83,0.844,1,-4.827,1,0.0571,0.0184,0.0145,0.026,0.528,128.019,audio_features,43kcoqAwGpxyWkUv2DrJWo,spotify:track:43kcoqAwGpxyWkUv2DrJWo,https://api.spotify.com/v1/tracks/43kcoqAwGpxyWkUv2DrJWo,https://api.spotify.com/v1/audio-analysis/43kcoqAwGpxyWkUv2DrJWo,247500,4,basshouse,In The Bank
10049,0.876,0.725,5,-6.388,0,0.0566,0.111,0.0926,0.0763,0.409,123.996,audio_features,7L2k3eNlDqvri6p6dtgJgp,spotify:track:7L2k3eNlDqvri6p6dtgJgp,https://api.spotify.com/v1/tracks/7L2k3eNlDqvri6p6dtgJgp,https://api.spotify.com/v1/audio-analysis/7L2k3eNlDqvri6p6dtgJgp,265049,4,basshouse,FYPM
10050,0.768,0.968,7,-4.763,0,0.0569,0.00213,0.64,0.352,0.807,126.981,audio_features,2x3Ho0q8Jlg4oeKLplVNF3,spotify:track:2x3Ho0q8Jlg4oeKLplVNF3,https://api.spotify.com/v1/tracks/2x3Ho0q8Jlg4oeKLplVNF3,https://api.spotify.com/v1/audio-analysis/2x3Ho0q8Jlg4oeKLplVNF3,181418,4,basshouse,Turn It Up
10051,0.775,0.789,0,-7.968,0,0.0557,0.0121,0.189,0.244,0.525,127.993,audio_features,7I0D2GE3ojPPFF6ilshc8X,spotify:track:7I0D2GE3ojPPFF6ilshc8X,https://api.spotify.com/v1/tracks/7I0D2GE3ojPPFF6ilshc8X,https://api.spotify.com/v1/audio-analysis/7I0D2GE3ojPPFF6ilshc8X,199229,4,basshouse,We Outside
10052,0.844,0.947,5,-3.445,0,0.0711,0.000271,0.275,0.0399,0.807,123.988,audio_features,0En1kpV4VekHK1lelG6wvs,spotify:track:0En1kpV4VekHK1lelG6wvs,https://api.spotify.com/v1/tracks/0En1kpV4VekHK1lelG6wvs,https://api.spotify.com/v1/audio-analysis/0En1kpV4VekHK1lelG6wvs,242032,4,basshouse,A Little Party - Extended Mix
10053,0.872,0.733,11,-4.669,0,0.195,0.00274,0.688,0.168,0.228,126.0,audio_features,48k4epRL11pGFZaC9oLjzQ,spotify:track:48k4epRL11pGFZaC9oLjzQ,https://api.spotify.com/v1/tracks/48k4epRL11pGFZaC9oLjzQ,https://api.spotify.com/v1/audio-analysis/48k4epRL11pGFZaC9oLjzQ,369524,4,basshouse,Squeaky Clean
10054,0.812,0.867,11,-7.678,0,0.0811,0.0847,0.538,0.369,0.0928,126.05,audio_features,3UhLkbPz9VEhXu12BKvO4b,spotify:track:3UhLkbPz9VEhXu12BKvO4b,https://api.spotify.com/v1/tracks/3UhLkbPz9VEhXu12BKvO4b,https://api.spotify.com/v1/audio-analysis/3UhLkbPz9VEhXu12BKvO4b,186957,4,basshouse,In Your Love
10055,0.787,0.963,2,-4.807,1,0.0474,0.00135,0.816,0.0347,0.828,123.999,audio_features,7gXVaihdBQkmFeDhaSDAsv,spotify:track:7gXVaihdBQkmFeDhaSDAsv,https://api.spotify.com/v1/tracks/7gXVaihdBQkmFeDhaSDAsv,https://api.spotify.com/v1/audio-analysis/7gXVaihdBQkmFeDhaSDAsv,222581,4,basshouse,Doof
10056,0.739,0.747,10,-8.223,0,0.0377,0.000193,0.051,0.259,0.542,125.978,audio_features,5eCS1vJq8BBJpb04p3T08T,spotify:track:5eCS1vJq8BBJpb04p3T08T,https://api.spotify.com/v1/tracks/5eCS1vJq8BBJpb04p3T08T,https://api.spotify.com/v1/audio-analysis/5eCS1vJq8BBJpb04p3T08T,186667,4,basshouse,Don't Wanna Let Go
10057,0.848,0.884,1,-4.268,0,0.153,0.0247,0.00849,0.129,0.188,126.023,audio_features,00yco7KuKaL30kSylQ0Si5,spotify:track:00yco7KuKaL30kSylQ0Si5,https://api.spotify.com/v1/tracks/00yco7KuKaL30kSylQ0Si5,https://api.spotify.com/v1/audio-analysis/00yco7KuKaL30kSylQ0Si5,167619,4,basshouse,Rockstar - Pretence Remix
10058,0.79,0.887,6,-6.944,1,0.0712,0.00348,0.848,0.187,0.739,125.0,audio_features,29wJDBE8uTRP9SxPzWkEfd,spotify:track:29wJDBE8uTRP9SxPzWkEfd,https://api.spotify.com/v1/tracks/29wJDBE8uTRP9SxPzWkEfd,https://api.spotify.com/v1/audio-analysis/29wJDBE8uTRP9SxPzWkEfd,308653,4,basshouse,Percolator
10059,0.789,0.672,2,-7.359,1,0.067,0.0869,0.854,0.0944,0.184,124.983,audio_features,3wAZSNBuAlgA0fHELUvjMF,spotify:track:3wAZSNBuAlgA0fHELUvjMF,https://api.spotify.com/v1/tracks/3wAZSNBuAlgA0fHELUvjMF,https://api.spotify.com/v1/audio-analysis/3wAZSNBuAlgA0fHELUvjMF,161932,4,basshouse,Eat That
10060,0.827,0.907,11,-3.416,1,0.0625,0.00185,0.915,0.276,0.505,125.051,audio_features,1r8GeXR5JWHVW3XBvRcOVJ,spotify:track:1r8GeXR5JWHVW3XBvRcOVJ,https://api.spotify.com/v1/tracks/1r8GeXR5JWHVW3XBvRcOVJ,https://api.spotify.com/v1/audio-analysis/1r8GeXR5JWHVW3XBvRcOVJ,143040,4,basshouse,Booty
10061,0.836,0.845,11,-7.586,1,0.0575,0.00165,0.812,0.0516,0.453,125.007,audio_features,1eJLmXFPShwN3B0YPcaOK9,spotify:track:1eJLmXFPShwN3B0YPcaOK9,https://api.spotify.com/v1/tracks/1eJLmXFPShwN3B0YPcaOK9,https://api.spotify.com/v1/audio-analysis/1eJLmXFPShwN3B0YPcaOK9,234240,4,basshouse,You Wanna
10062,0.681,0.894,6,-11.218,1,0.046,0.174,0.107,0.897,0.636,126.988,audio_features,7a02NiZYCral7iOTlu45pk,spotify:track:7a02NiZYCral7iOTlu45pk,https://api.spotify.com/v1/tracks/7a02NiZYCral7iOTlu45pk,https://api.spotify.com/v1/audio-analysis/7a02NiZYCral7iOTlu45pk,202205,4,basshouse,Naughty Water - Chapter & Verse Remix
10063,0.796,0.991,0,-2.638,1,0.159,0.00528,0.753,0.0847,0.231,125.989,audio_features,19KapZRj4LfKX3n78vG0AC,spotify:track:19KapZRj4LfKX3n78vG0AC,https://api.spotify.com/v1/tracks/19KapZRj4LfKX3n78vG0AC,https://api.spotify.com/v1/audio-analysis/19KapZRj4LfKX3n78vG0AC,304762,4,basshouse,Break It Down
10064,0.61,0.961,4,-6.518,1,0.048,0.00787,0.841,0.0424,0.834,126.002,audio_features,74Vyu2olpQu4J5e1x4MyUB,spotify:track:74Vyu2olpQu4J5e1x4MyUB,https://api.spotify.com/v1/tracks/74Vyu2olpQu4J5e1x4MyUB,https://api.spotify.com/v1/audio-analysis/74Vyu2olpQu4J5e1x4MyUB,201905,4,basshouse,HOW YOU FEELING
10065,0.809,0.852,0,-7.372,1,0.046,8.09e-05,0.732,0.0751,0.312,125.001,audio_features,5umVh2qpZuv0IeafysNLM8,spotify:track:5umVh2qpZuv0IeafysNLM8,https://api.spotify.com/v1/tracks/5umVh2qpZuv0IeafysNLM8,https://api.spotify.com/v1/audio-analysis/5umVh2qpZuv0IeafysNLM8,333255,4,basshouse,Tryna Jack
10066,0.606,0.962,7,-6.335,0,0.0379,0.0166,0.901,0.0461,0.693,124.991,audio_features,3mVzuHUAUoRXuXPPTkjmrV,spotify:track:3mVzuHUAUoRXuXPPTkjmrV,https://api.spotify.com/v1/tracks/3mVzuHUAUoRXuXPPTkjmrV,https://api.spotify.com/v1/audio-analysis/3mVzuHUAUoRXuXPPTkjmrV,171000,4,basshouse,It's Deep
10067,0.728,0.887,6,-6.277,1,0.0604,0.0284,0.12,0.177,0.628,124.968,audio_features,4T3otm2jZltLSfUbRid3Gh,spotify:track:4T3otm2jZltLSfUbRid3Gh,https://api.spotify.com/v1/tracks/4T3otm2jZltLSfUbRid3Gh,https://api.spotify.com/v1/audio-analysis/4T3otm2jZltLSfUbRid3Gh,194400,4,basshouse,The Drip
10068,0.742,0.914,10,-3.888,0,0.0417,0.00193,0.000694,0.0739,0.659,130.005,audio_features,1JeOvHq85YKtwWuqcsbYhv,spotify:track:1JeOvHq85YKtwWuqcsbYhv,https://api.spotify.com/v1/tracks/1JeOvHq85YKtwWuqcsbYhv,https://api.spotify.com/v1/audio-analysis/1JeOvHq85YKtwWuqcsbYhv,256635,4,basshouse,Possession - VIP
10069,0.88,0.73,3,-5.793,1,0.0828,0.0244,0.757,0.162,0.53,126.0,audio_features,6hyBCjhV6LsKvaKpKwnlcm,spotify:track:6hyBCjhV6LsKvaKpKwnlcm,https://api.spotify.com/v1/tracks/6hyBCjhV6LsKvaKpKwnlcm,https://api.spotify.com/v1/audio-analysis/6hyBCjhV6LsKvaKpKwnlcm,199000,4,basshouse,Baboon - Dr. Bazil Remix
